,GM_DATE,HOME_TEAM,SPREAD_1_AWAY,ODDS_1_AWAY,SPREAD_2_AWAY,ODDS_2_AWAY,SPREAD_3_AWAY,ODDS_3_AWAY,SPREAD_4_AWAY,ODDS_4_AWAY,SPREAD_1_HOME,ODDS_1_HOME,SPREAD_2_HOME,ODDS_2_HOME,SPREAD_3_HOME,ODDS_3_HOME,SPREAD_4_HOME,ODDS_4_HOME
6764,2019-01-22,Oklahoma City,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
6765,2019-01-22,Dallas,+3,-110,,-,,-,,-,-3,-110,,-,,-,,-
6766,2019-01-22,Phoenix,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
6767,2019-01-23,Utah,+4½,-110,,-,,-,,-,-4½,-110,,-,,-,,-
6768,2019-01-23,Memphis,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
6769,2019-01-23,Chicago,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
6770,2019-01-23,New Orleans,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6771,2019-01-23,Philadelphia,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6772,2019-01-23,Boston,+15,-110,,-,,-,,-,-15,-110,,-,,-,,-
6773,2019-01-23,New York,-8,-110,,-,,-,,-,+8,-110,,-,,-,,-
6774,2019-01-23,Brooklyn,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6775,2019-01-23,Indiana,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6776,2019-01-23,Miami,+5½,-110,,-,,-,,-,-5½,-110,,-,,-,,-
6777,2019-01-24,L.A. Lakers,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
6778,2019-01-24,Phoenix,-8½,-105,,-,,-,,-,+8½,-115,,-,,-,,-
6779,2019-01-24,Oklahoma City,+13½,-110,,-,,-,,-,-13½,-110,,-,,-,,-
6780,2019-01-24,Washington,-9½,-105,,-,,-,,-,+9½,-115,,-,,-,,-
6781,2019-01-25,Utah,+10½,-110,,-,,-,,-,-10½,-110,,-,,-,,-
6782,2019-01-25,Milwaukee,+11,-110,,-,,-,,-,-11,-110,,-,,-,,-
6783,2019-01-25,Dallas,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6784,2019-01-25,Chicago,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6785,2019-01-25,Denver,+15,-115,,-,,-,,-,-15,-105,,-,,-,,-
6786,2019-01-25,Houston,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6787,2019-01-25,Brooklyn,+8½,-110,,-,,-,,-,-8½,-110,,-,,-,,-
6788,2019-01-25,Cleveland,-8½,-110,,-,,-,,-,+8½,-110,,-,,-,,-
6789,2019-01-25,Orlando,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6790,2019-01-25,Memphis,+2,-115,,-,,-,,-,-2,-105,,-,,-,,-
6791,2019-01-26,New Orleans,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6792,2019-01-26,Memphis,-5,-110,,-,,-,,-,+5,-110,,-,,-,,-
6793,2019-01-26,Boston,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6794,2019-01-26,Denver,+10½,-115,,-,,-,,-,-10½,-105,,-,,-,,-
6795,2019-01-26,Portland,+8½,-110,,-,,-,,-,-8½,-110,,-,,-,,-
6796,2019-01-27,Minnesota,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
6797,2019-01-27,L.A. Lakers,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6798,2019-01-27,New York,-5,-115,,-,,-,,-,+5,-105,,-,,-,,-
6799,2019-01-27,San Antonio,+4,-105,,-,,-,,-,-4,-115,,-,,-,,-
6800,2019-01-27,Oklahoma City,-1,-110,,-,,-,,-,+1,-110,,-,,-,,-
6801,2019-01-27,Dallas,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6802,2019-01-27,Chicago,+4½,-110,,-,,-,,-,-4½,-110,,-,,-,,-
6803,2019-01-27,Houston,+8½,-110,,-,,-,,-,-8½,-110,,-,,-,,-
6804,2019-01-27,L.A. Clippers,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6805,2019-01-28,Indiana,-7,-110,,-,,-,,-,+7,-110,,-,,-,,-
6806,2019-01-28,Charlotte,+11½,-110,,-,,-,,-,-11½,-110,,-,,-,,-
6807,2019-01-28,Boston,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
6808,2019-01-28,Memphis,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
6809,2019-01-28,L.A. Clippers,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6810,2019-01-29,Cleveland,-8,-110,,-,,-,,-,+8,-110,,-,,-,,-
6811,2019-01-29,Detroit,-7,-110,,-,,-,,-,+7,-110,,-,,-,,-
6812,2019-01-29,Orlando,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6813,2019-01-29,Brooklyn,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6814,2019-01-29,Houston,+13½,-110,,-,,-,,-,-13½,-110,,-,,-,,-
6815,2019-01-29,San Antonio,+13½,-110,,-,,-,,-,-13½,-110,,-,,-,,-
6816,2019-01-29,L.A. Lakers,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
6817,2019-01-30,Washington,+1,-110,,-,,-,,-,-1,-110,,-,,-,,-
6818,2019-01-30,Portland,-2½,-110,,-,,-,,-,+2½,-110,,-,,-,,-
6819,2019-01-30,Sacramento,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6820,2019-01-30,New Orleans,-9,-110,,-,,-,,-,+9,-110,,-,,-,,-
6821,2019-01-30,Boston,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6822,2019-01-30,New York,-6½,-115,,-,,-,,-,+6½,-105,,-,,-,,-
6823,2019-01-30,Miami,+10½,-110,,-,,-,,-,-10½,-110,,-,,-,,-
6824,2019-01-30,Minnesota,+3,-110,,-,,-,,-,-3,-110,,-,,-,,-
6825,2019-01-31,Golden State,+8,-115,,-,,-,,-,-8,-105,,-,,-,,-
6826,2019-01-31,Orlando,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6827,2019-01-31,Detroit,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6828,2019-01-31,Toronto,+2½,-110,,-,,-,,-,-2½,-110,,-,,-,,-
6829,2019-01-31,San Antonio,+8,-115,,-,,-,,-,-8,-105,,-,,-,,-
6830,2019-01-31,L.A. Clippers,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
6831,2019-02-01,Denver,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6832,2019-02-01,Utah,+12,-110,,-,,-,,-,-12,-110,,-,,-,,-
6833,2019-02-01,Charlotte,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6834,2019-02-01,New York,-14,-110,,-,,-,,-,+14,-110,,-,,-,,-
6835,2019-02-01,Miami,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6836,2019-02-02,Golden State,+15,-110,,-,,-,,-,-15,-110,,-,,-,,-
6837,2019-02-02,Minnesota,+1½,-115,,-,,-,,-,-1½,-105,,-,,-,,-
6838,2019-02-02,San Antonio,+10½,-110,,-,,-,,-,-10½,-110,,-,,-,,-
6839,2019-02-02,Phoenix,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
6840,2019-02-02,Utah,+7,-110,,-,,-,,-,-7,-110,,-,,-,,-
6841,2019-02-02,Sacramento,-3,-105,,-,,-,,-,+3,-115,,-,,-,,-
6842,2019-02-02,Cleveland,-5,-110,,-,,-,,-,+5,-110,,-,,-,,-
6843,2019-02-02,Washington,-6,-110,,-,,-,,-,+6,-110,,-,,-,,-
6844,2019-02-02,Charlotte,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6845,2019-02-02,Orlando,+3,-110,,-,,-,,-,-3,-110,,-,,-,,-
6846,2019-02-02,Detroit,+2,-105,,-,,-,,-,-2,-115,,-,,-,,-
6847,2019-02-02,Miami,+2,-115,,-,,-,,-,-2,-105,,-,,-,,-
6848,2019-02-03,New York,-2½,-110,,-,,-,,-,+2½,-110,,-,,-,,-
6849,2019-02-03,Boston,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
6850,2019-02-03,Toronto,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
6851,2019-02-04,Sacramento,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
6852,2019-02-04,Phoenix,-8½,-110,,-,,-,,-,+8½,-110,,-,,-,,-
6853,2019-02-04,New Orleans,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
6854,2019-02-04,Detroit,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
6855,2019-02-04,Washington,+7,-110,,-,,-,,-,-7,-110,,-,,-,,-
6856,2019-02-04,Brooklyn,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
6857,2019-02-05,Portland,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6858,2019-02-05,Memphis,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
6859,2019-02-05,Oklahoma City,+8½,-110,,-,,-,,-,-8½,-110,,-,,-,,-
6860,2019-02-05,Philadelphia,+2½,-115,,-,,-,,-,-2½,-105,,-,,-,,-
6861,2019-02-05,Charlotte,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6862,2019-02-05,Cleveland,-10,-110,,-,,-,,-,+10,-110,,-,,-,,-
6863,2019-02-05,Indiana,-2½,-110,,-,,-,,-,+2½,-110,,-,,-,,-
6864,2019-02-05,New York,-3,-110,,-,,-,,-,+3,-110,,-,,-,,-
6865,2019-02-06,Sacramento,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6866,2019-02-06,Utah,+15,-110,,-,,-,,-,-15,-110,,-,,-,,-
6867,2019-02-06,Dallas,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6868,2019-02-06,Golden State,+15,-110,,-,,-,,-,-15,-110,,-,,-,,-
6869,2019-02-06,Chicago,-1½,-110,,-,,-,,-,+1½,-110,,-,,-,,-
6870,2019-02-06,Brooklyn,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
6871,2019-02-06,Milwaukee,+12,-105,,-,,-,,-,-12,-115,,-,,-,,-
6872,2019-02-07,Orlando,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6873,2019-02-07,Indiana,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6874,2019-02-07,Atlanta,-6½,-110,,-,,-,,-,+6½,-110,,-,,-,,-
6875,2019-02-07,Oklahoma City,+13½,-110,,-,,-,,-,-13½,-110,,-,,-,,-
6876,2019-02-07,Boston,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
6877,2019-02-07,Portland,+6,-110,,-,,-,,-,-6,-110,,-,,-,,-
6878,2019-02-08,Phoenix,-16½,-110,,-,,-,,-,+16½,-110,,-,,-,,-
6879,2019-02-08,Sacramento,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6880,2019-02-08,New Orleans,+6,-115,,-,,-,,-,-6,-105,,-,,-,,-
6881,2019-02-08,Dallas,-6,-110,,-,,-,,-,+6,-110,,-,,-,,-
6882,2019-02-08,Philadelphia,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6883,2019-02-08,Detroit,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6884,2019-02-08,Brooklyn,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6885,2019-02-08,Washington,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
6886,2019-02-09,Utah,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6887,2019-02-09,Indiana,+14,-110,,-,,-,,-,-14,-110,,-,,-,,-
6888,2019-02-09,New York,-13½,-110,,-,,-,,-,+13½,-110,,-,,-,,-
6889,2019-02-09,Atlanta,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
6890,2019-02-09,Memphis,+1,-110,,-,,-,,-,-1,-110,,-,,-,,-
6891,2019-02-09,Chicago,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
6892,2019-02-09,Boston,+11½,-115,,-,,-,,-,-11½,-105,,-,,-,,-
6893,2019-02-09,Houston,+2½,-115,,-,,-,,-,-2½,-105,,-,,-,,-
6894,2019-02-09,Milwaukee,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6895,2019-02-10,Atlanta,-1,-110,,-,,-,,-,+1,-110,,-,,-,,-
6896,2019-02-10,Sacramento,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
6897,2019-02-10,Golden State,+13½,-110,,-,,-,,-,-13½,-110,,-,,-,,-
6898,2019-02-10,Dallas,-3,-115,,-,,-,,-,+3,-105,,-,,-,,-
6899,2019-02-10,Philadelphia,+7,-105,,-,,-,,-,-7,-115,,-,,-,,-
6900,2019-02-11,Denver,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
6901,2019-02-11,Minnesota,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6902,2019-02-11,Houston,+11,-110,,-,,-,,-,-11,-110,,-,,-,,-
6903,2019-02-11,Oklahoma City,+4½,-110,,-,,-,,-,-4½,-110,,-,,-,,-
6904,2019-02-11,Chicago,-11½,-110,,-,,-,,-,+11½,-110,,-,,-,,-
6905,2019-02-11,Indiana,+5½,-110,,-,,-,,-,-5½,-110,,-,,-,,-
6906,2019-02-11,Detroit,+6,-110,,-,,-,,-,-6,-110,,-,,-,,-
6907,2019-02-11,Toronto,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
6908,2019-02-11,Cleveland,+1,-110,,-,,-,,-,-1,-110,,-,,-,,-
6909,2019-02-12,Golden State,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
6910,2019-02-12,Atlanta,-6,-110,,-,,-,,-,+6,-110,,-,,-,,-
6911,2019-02-12,New Orleans,+5,-115,,-,,-,,-,-5,-105,,-,,-,,-
6912,2019-02-12,Philadelphia,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6913,2019-02-12,Memphis,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
6914,2019-02-13,Dallas,+3,-110,,-,,-,,-,-3,-110,,-,,-,,-
6915,2019-02-13,Portland,-2½,-110,,-,,-,,-,+2½,-110,,-,,-,,-
6916,2019-02-13,Minnesota,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
6917,2019-02-13,L.A. Clippers,+8,-115,,-,,-,,-,-8,-105,,-,,-,,-
6918,2019-02-13,Chicago,+2,-115,,-,,-,,-,-2,-105,,-,,-,,-
6919,2019-02-13,Denver,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6920,2019-02-13,Toronto,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
6921,2019-02-13,Boston,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6922,2019-02-13,New York,-10,-110,,-,,-,,-,+10,-110,,-,,-,,-
6923,2019-02-13,Indiana,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6924,2019-02-13,Cleveland,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
6925,2019-02-14,Orlando,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
6926,2019-02-14,Atlanta,+8,-115,,-,,-,,-,-8,-105,,-,,-,,-
6927,2019-02-14,New Orleans,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6928,2019-02-21,Golden State,+12½,-115,,-,,-,,-,-12½,-105,,-,,-,,-
6929,2019-02-21,L.A. Lakers,-3,-105,,-,,-,,-,+3,-115,,-,,-,,-
6930,2019-02-21,Milwaukee,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
6931,2019-02-21,Philadelphia,+5½,-105,,-,,-,,-,-5½,-115,,-,,-,,-
6932,2019-02-21,Cleveland,+1,-110,,-,,-,,-,-1,-110,,-,,-,,-
6933,2019-02-21,Brooklyn,-3,-115,,-,,-,,-,+3,-105,,-,,-,,-
6934,2019-02-22,Atlanta,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6935,2019-02-22,Oklahoma City,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
6936,2019-02-22,Memphis,-2½,-115,,-,,-,,-,+2½,-105,,-,,-,,-
6937,2019-02-22,New York,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
6938,2019-02-22,Dallas,-7,-110,,-,,-,,-,+7,-110,,-,,-,,-
6939,2019-02-22,Orlando,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6940,2019-02-22,Indiana,+5½,-115,,-,,-,,-,-5½,-105,,-,,-,,-
6941,2019-02-22,Charlotte,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6942,2019-02-22,Toronto,+8,-110,,-,,-,,-,-8,-110,,-,,-,,-
6943,2019-02-23,Utah,+11½,-110,,-,,-,,-,-11½,-110,,-,,-,,-
6944,2019-02-23,Milwaukee,+13,-110,,-,,-,,-,-13,-110,,-,,-,,-
6945,2019-02-23,Golden State,+12,-110,,-,,-,,-,-12,-110,,-,,-,,-
6946,2019-02-23,Oklahoma City,+6,-115,,-,,-,,-,-6,-105,,-,,-,,-
6947,2019-02-23,Miami,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6948,2019-02-23,Chicago,-10,-110,,-,,-,,-,+10,-110,,-,,-,,-
6949,2019-02-23,New Orleans,-6,-115,,-,,-,,-,+6,-105,,-,,-,,-
6950,2019-02-23,Charlotte,+3½,-115,,-,,-,,-,-3½,-105,,-,,-,,-
6951,2019-02-23,Washington,+1,-115,,-,,-,,-,-1,-105,,-,,-,,-
6952,2019-02-23,Cleveland,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
6953,2019-02-23,Philadelphia,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
6954,2019-02-23,Atlanta,+3,-105,,-,,-,,-,-3,-115,,-,,-,,-
6955,2019-02-24,Toronto,+7,-110,,-,,-,,-,-7,-110,,-,,-,,-
6956,2019-02-24,Denver,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
6957,2019-02-24,New York,-9,-110,,-,,-,,-,+9,-110,,-,,-,,-
6958,2019-02-25,Houston,+12½,-110,,-,,-,,-,-12½,-110,,-,,-,,-
6959,2019-02-25,Memphis,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
6960,2019-02-25,Minnesota,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6961,2019-02-25,New Orleans,-2,-115,,-,,-,,-,+2,-105,,-,,-,,-
6962,2019-02-25,L.A. Clippers,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6963,2019-02-25,Brooklyn,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
6964,2019-02-25,Miami,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6965,2019-02-25,Charlotte,-8½,-110,,-,,-,,-,+8½,-110,,-,,-,,-
6966,2019-02-25,Detroit,+2½,-115,,-,,-,,-,-2½,-105,,-,,-,,-
6967,2019-02-25,Cleveland,-9,-110,,-,,-,,-,+9,-110,,-,,-,,-
6968,2019-02-25,Chicago,-7½,-115,,-,,-,,-,+7½,-105,,-,,-,,-
6969,2019-02-26,New York,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
6970,2019-02-26,Toronto,+3½,-115,,-,,-,,-,-3½,-105,,-,,-,,-
6971,2019-02-26,Denver,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6972,2019-02-27,L.A. Lakers,+6½,-105,,-,,-,,-,-6½,-115,,-,,-,,-
6973,2019-02-27,Utah,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
6974,2019-02-27,Dallas,-1,-110,,-,,-,,-,+1,-110,,-,,-,,-
6975,2019-02-27,San Antonio,+4½,-115,,-,,-,,-,-4½,-105,,-,,-,,-
6976,2019-02-27,Memphis,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6977,2019-02-27,Sacramento,-6½,-110,,-,,-,,-,+6½,-110,,-,,-,,-
6978,2019-02-27,Miami,-9½,-110,,-,,-,,-,+9½,-110,,-,,-,,-
6979,2019-02-27,Brooklyn,+5½,-110,,-,,-,,-,-5½,-110,,-,,-,,-
6980,2019-02-27,Atlanta,-5,-110,,-,,-,,-,+5,-110,,-,,-,,-
6981,2019-02-27,Boston,+2½,-110,,-,,-,,-,-2½,-110,,-,,-,,-
6982,2019-02-27,Charlotte,-5,-115,,-,,-,,-,+5,-105,,-,,-,,-
6983,2019-02-28,Oklahoma City,+4,-115,,-,,-,,-,-4,-105,,-,,-,,-
6984,2019-02-28,Houston,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
6985,2019-02-28,Denver,+7½,-110,,-,,-,,-,-7½,-110,,-,,-,,-
6986,2019-02-28,Orlando,-4½,-105,,-,,-,,-,+4½,-115,,-,,-,,-
6987,2019-02-28,Indiana,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6988,2019-02-28,New York,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
6989,2019-03-01,Atlanta,+1,-115,,-,,-,,-,-1,-105,,-,,-,,-
6990,2019-03-01,Brooklyn,+2½,-110,,-,,-,,-,-2½,-110,,-,,-,,-
6991,2019-03-01,Toronto,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6992,2019-03-01,Boston,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
6993,2019-03-01,Phoenix,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
6994,2019-03-01,Sacramento,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
6995,2019-03-01,L.A. Lakers,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
6996,2019-03-02,San Antonio,+5,-110,,-,,-,,-,-5,-110,,-,,-,,-
6997,2019-03-02,Utah,+4½,-110,,-,,-,,-,-4½,-110,,-,,-,,-
6998,2019-03-02,Denver,+13,-110,,-,,-,,-,-13,-110,,-,,-,,-
6999,2019-03-02,Philadelphia,-5,-110,,-,,-,,-,+5,-110,,-,,-,,-
7000,2019-03-02,Phoenix,-7,-110,,-,,-,,-,+7,-110,,-,,-,,-
7001,2019-03-02,Miami,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
7002,2019-03-02,Indiana,+3,-110,,-,,-,,-,-3,-110,,-,,-,,-
7003,2019-03-02,Cleveland,-8,-110,,-,,-,,-,+8,-110,,-,,-,,-
7004,2019-03-02,Dallas,+4½,-110,,-,,-,,-,-4½,-110,,-,,-,,-
7005,2019-03-03,Oklahoma City,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
7006,2019-03-03,Detroit,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
7007,2019-03-03,Cleveland,-6,-110,,-,,-,,-,+6,-110,,-,,-,,-
7008,2019-03-03,Washington,+1,-115,,-,,-,,-,-1,-105,,-,,-,,-
7009,2019-03-03,Chicago,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
7010,2019-03-03,Boston,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
7011,2019-03-03,Charlotte,-2½,-105,,-,,-,,-,+2½,-115,,-,,-,,-
7012,2019-03-03,L.A. Clippers,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
7013,2019-03-04,Brooklyn,+5½,-110,,-,,-,,-,-5½,-110,,-,,-,,-
7014,2019-03-04,Miami,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
7015,2019-03-04,San Antonio,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
7016,2019-03-04,Phoenix,-13½,-110,,-,,-,,-,+13½,-110,,-,,-,,-
7017,2019-03-04,Utah,+9½,-105,,-,,-,,-,-9½,-115,,-,,-,,-
7018,2019-03-04,Sacramento,+11,-110,,-,,-,,-,-11,-110,,-,,-,,-
7019,2019-03-04,L.A. Lakers,+3½,-105,,-,,-,,-,-3½,-115,,-,,-,,-
7020,2019-03-05,Golden State,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
7021,2019-03-05,Minnesota,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
7022,2019-03-05,Memphis,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
7023,2019-03-05,Indiana,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
7024,2019-03-05,Philadelphia,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
7025,2019-03-05,Toronto,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
7026,2019-03-06,L.A. Lakers,-5,-110,,-,,-,,-,+5,-110,,-,,-,,-
7027,2019-03-06,Sacramento,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
7028,2019-03-06,Phoenix,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
7029,2019-03-06,New Orleans,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
7030,2019-03-06,Chicago,-4,-110,,-,,-,,-,+4,-110,,-,,-,,-
7031,2019-03-06,Atlanta,-5½,-105,,-,,-,,-,+5½,-115,,-,,-,,-
7032,2019-03-06,Detroit,+4½,-105,,-,,-,,-,-4½,-115,,-,,-,,-
7033,2019-03-06,Washington,+5½,-110,,-,,-,,-,-5½,-110,,-,,-,,-
7034,2019-03-06,Charlotte,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
7035,2019-03-06,Brooklyn,+9½,-110,,-,,-,,-,-9½,-110,,-,,-,,-
7036,2019-03-07,Milwaukee,+10,-110,,-,,-,,-,-10,-110,,-,,-,,-
7037,2019-03-07,Portland,+3½,-110,,-,,-,,-,-3½,-110,,-,,-,,-
7038,2019-03-08,Houston,+7½,-105,,-,,-,,-,-7½,-115,,-,,-,,-
7039,2019-03-08,Golden State,+7,-110,,-,,-,,-,-7,-110,,-,,-,,-
7040,2019-03-08,L.A. Clippers,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
7041,2019-03-08,New Orleans,-9½,-110,,-,,-,,-,+9½,-110,,-,,-,,-
7042,2019-03-08,Chicago,-3½,-110,,-,,-,,-,+3½,-110,,-,,-,,-
7043,2019-03-08,Memphis,-4½,-115,,-,,-,,-,+4½,-105,,-,,-,,-
7044,2019-03-08,Charlotte,+4,-110,,-,,-,,-,-4,-110,,-,,-,,-
7045,2019-03-08,Miami,+9,-110,,-,,-,,-,-9,-110,,-,,-,,-
7046,2019-03-08,Orlando,+6½,-105,,-,,-,,-,-6½,-115,,-,,-,,-
7047,2019-03-09,New York,-5½,-110,,-,,-,,-,+5½,-110,,-,,-,,-
7048,2019-03-09,Atlanta,-4½,-110,,-,,-,,-,+4½,-110,,-,,-,,-
7049,2019-03-09,Minnesota,+7,-110,,-,,-,,-,-7,-110,,-,,-,,-
7050,2019-03-09,L.A. Lakers,-7½,-110,,-,,-,,-,+7½,-110,,-,,-,,-
7051,2019-03-09,Milwaukee,+12,-110,,-,,-,,-,-12,-110,,-,,-,,-
7052,2019-03-09,Portland,+12,-105,,-,,-,,-,-12,-115,,-,,-,,-
7053,2019-03-10,Dallas,-8½,-110,,-,,-,,-,+8½,-110,,-,,-,,-
7054,2019-03-10,Golden State,+17,-115,,-,,-,,-,-17,-105,,-,,-,,-
7055,2019-03-10,Minnesota,+6½,-110,,-,,-,,-,-6½,-110,,-,,-,,-
7056,2019-03-10,San Antonio,-2,-110,,-,,-,,-,+2,-110,,-,,-,,-
7057,2019-03-10,Philadelphia,+6,-110,,-,,-,,-,-6,-110,,-,,-,,-
7058,2019-03-10,Atlanta,+1½,-110,,-,,-,,-,-1½,-110,,-,,-,,-
7059,2019-03-10,Miami,+2,-110,,-,,-,,-,-2,-110,,-,,-,,-
